RIL	Chr	Start	end
RIL_3	Chr_5	25536623	25536626
RIL_3	Chr_5	25546565	25546568
RIL_3	Chr_5	26247574	26247577
RIL_3	Chr_5	27764121	27764124
RIL_3	Chr_5	27853709	27853712
RIL_3	Chr_5	28151163	28151166
RIL_3	Chr_5	28876021	28876024
RIL_3	Chr_5	28878791	28878794
RIL_3	Chr_5	28927630	28927633
RIL_3	Chr_5	29753426	29753429
RIL_3	Chr_6	844778	844781
RIL_3	Chr_6	986516	986519
RIL_3	Chr_6	1521969	1521972
RIL_3	Chr_6	1793054	1793057
RIL_3	Chr_6	1828572	1828575
RIL_3	Chr_6	2035334	2035337
RIL_3	Chr_6	2856375	2856378
RIL_3	Chr_6	3808396	3808399
RIL_3	Chr_6	4093155	4093158
RIL_3	Chr_6	4729739	4729742
RIL_3	Chr_6	6848915	6848918
RIL_3	Chr_6	7690781	7690784
RIL_3	Chr_6	8042612	8042615
RIL_3	Chr_6	11552864	11552867
RIL_3	Chr_6	11864647	11864650
RIL_3	Chr_6	14533007	14533010
RIL_3	Chr_6	17290337	17290340
RIL_3	Chr_6	19697784	19697787
RIL_3	Chr_6	19875147	19875150
RIL_3	Chr_6	20717706	20717709
RIL_3	Chr_6	21010527	21010530
RIL_3	Chr_6	21359906	21359909
RIL_3	Chr_6	21360125	21360128
RIL_3	Chr_6	22646014	22646017
RIL_3	Chr_6	23126473	23126476
RIL_3	Chr_6	23150796	23150799
RIL_3	Chr_6	23535330	23535333
RIL_3	Chr_6	24358871	24358874
RIL_3	Chr_6	24594638	24594641
RIL_3	Chr_6	24736784	24736787
RIL_3	Chr_6	25002505	25002508
RIL_3	Chr_6	26083883	26083886
RIL_3	Chr_6	26417517	26417520
RIL_3	Chr_6	26626046	26626049
RIL_3	Chr_6	27840590	27840593
RIL_3	Chr_6	28586078	28586081
RIL_3	Chr_6	29048878	29048881
RIL_3	Chr_6	29405403	29405406
RIL_3	Chr_6	30049592	30049595
RIL_3	Chr_6	30293898	30293901
RIL_3	Chr_6	30450782	30450785
RIL_3	Chr_6	31011987	31011990
RIL_3	Chr_6	31169518	31169521
RIL_3	Chr_7	734328	734331
RIL_3	Chr_7	1035228	1035231
RIL_3	Chr_7	1246394	1246397
RIL_3	Chr_7	1765517	1765520
RIL_3	Chr_7	1788060	1788063
RIL_3	Chr_7	3202958	3202961
RIL_3	Chr_7	3667747	3667750
RIL_3	Chr_7	4019951	4019954
RIL_3	Chr_7	4031361	4031364
RIL_3	Chr_7	4049586	4049589
RIL_3	Chr_7	4283790	4283793
RIL_3	Chr_7	7003898	7003901
RIL_3	Chr_7	7314673	7314676
RIL_3	Chr_7	7544634	7544637
RIL_3	Chr_7	7972040	7972043
RIL_3	Chr_7	8879927	8879930
RIL_3	Chr_7	11852824	11852827
RIL_3	Chr_7	13481674	13481677
RIL_3	Chr_7	14975640	14975643
RIL_3	Chr_7	16023231	16023234
RIL_3	Chr_7	17125849	17125852
RIL_3	Chr_7	18616404	18616407
RIL_3	Chr_7	19446277	19446280
RIL_3	Chr_7	20587125	20587128
RIL_3	Chr_7	20615707	20615710
RIL_3	Chr_7	21376224	21376227
RIL_3	Chr_7	21402839	21402842
RIL_3	Chr_7	22060084	22060087
RIL_3	Chr_7	22679546	22679549
RIL_3	Chr_7	23009796	23009799
RIL_3	Chr_7	23272149	23272152
RIL_3	Chr_7	23559207	23559210
RIL_3	Chr_7	23580941	23580944
RIL_3	Chr_7	23684823	23684826
RIL_3	Chr_7	24315407	24315410
RIL_3	Chr_7	24773097	24773100
RIL_3	Chr_7	26090553	26090556
RIL_3	Chr_7	26156681	26156684
RIL_3	Chr_7	26909813	26909816
RIL_3	Chr_7	27443315	27443318
RIL_3	Chr_7	29002783	29002786
RIL_3	Chr_7	29015071	29015074
RIL_3	Chr_7	29076496	29076499
RIL_3	Chr_7	29484348	29484351
RIL_3	Chr_8	115834	115837
RIL_3	Chr_8	264276	264279
RIL_3	Chr_8	458414	458417
RIL_3	Chr_8	737333	737336
RIL_3	Chr_8	973879	973882
RIL_3	Chr_8	5033538	5033541
RIL_3	Chr_8	5326964	5326967
RIL_3	Chr_8	5556704	5556707
RIL_3	Chr_8	8261894	8261897
RIL_3	Chr_8	8581519	8581522
RIL_3	Chr_8	8655024	8655027
RIL_3	Chr_8	9385126	9385129
RIL_3	Chr_8	9683722	9683725
RIL_3	Chr_8	9778571	9778574
RIL_3	Chr_8	10236780	10236783
RIL_3	Chr_8	11403144	11403147
RIL_3	Chr_8	13103110	13103113
RIL_3	Chr_8	14721481	14721484
RIL_3	Chr_8	15632446	15632449
RIL_3	Chr_8	16354684	16354687
RIL_3	Chr_8	19456158	19456161
RIL_3	Chr_8	19671062	19671065
RIL_3	Chr_8	19840875	19840878
RIL_3	Chr_8	23714170	23714173
RIL_3	Chr_8	24881079	24881082
RIL_3	Chr_8	26430164	26430167
RIL_3	Chr_8	26602700	26602703
RIL_3	Chr_8	28359620	28359623
RIL_3	Chr_8	28359810	28359813
RIL_3	Chr_9	643090	643093
RIL_3	Chr_9	968866	968869
RIL_3	Chr_9	1084608	1084611
RIL_3	Chr_9	2094377	2094380
RIL_3	Chr_9	6030899	6030902
RIL_3	Chr_9	7117394	7117397
RIL_3	Chr_9	7248750	7248753
RIL_3	Chr_9	7294080	7294083
RIL_3	Chr_9	10863117	10863120
RIL_3	Chr_9	11632407	11632410
RIL_3	Chr_9	12453631	12453634
RIL_3	Chr_9	13736140	13736143
RIL_3	Chr_9	13739918	13739921
RIL_3	Chr_9	14118722	14118725
RIL_3	Chr_9	15292526	15292529
RIL_3	Chr_9	15394517	15394520
RIL_3	Chr_9	15441737	15441740
RIL_3	Chr_9	15943212	15943215
RIL_3	Chr_9	16024217	16024220
RIL_3	Chr_9	16330822	16330825
RIL_3	Chr_9	16690611	16690614
RIL_3	Chr_9	17452749	17452752
RIL_3	Chr_9	17901600	17901603
RIL_3	Chr_9	18186640	18186643
RIL_3	Chr_9	18354393	18354396
RIL_3	Chr_9	18705898	18705901
RIL_3	Chr_9	19596971	19596974
RIL_3	Chr_9	19832666	19832669
RIL_3	Chr_9	19853963	19853966
RIL_3	Chr_9	20473692	20473695
RIL_3	Chr_9	20804029	20804032
RIL_3	Chr_9	20805719	20805722
RIL_3	Chr_9	21306203	21306206
RIL_3	Chr_9	21322651	21322654
RIL_3	Chr_9	22064461	22064464
RIL_3	Chr_9	22089214	22089217
RIL_3	Chr_9	22186804	22186807
RIL_3	Chr_9	22706825	22706828
RIL_3	Chr_10	290595	290598
RIL_3	Chr_10	2734626	2734629
RIL_3	Chr_10	2854152	2854155
RIL_3	Chr_10	2854242	2854245
RIL_3	Chr_10	4007945	4007948
RIL_3	Chr_10	6566242	6566245
RIL_3	Chr_10	6896565	6896568
RIL_3	Chr_10	9169249	9169252
RIL_3	Chr_10	11955072	11955075
RIL_3	Chr_10	13030577	13030580
RIL_3	Chr_10	13102743	13102746
RIL_3	Chr_10	13370543	13370546
RIL_3	Chr_10	14020305	14020308
RIL_3	Chr_10	14342764	14342767
RIL_3	Chr_10	14468845	14468848
RIL_3	Chr_10	16086676	16086679
RIL_3	Chr_10	16538773	16538776
RIL_3	Chr_10	16851281	16851284
RIL_3	Chr_10	17464434	17464437
RIL_3	Chr_10	18098726	18098729
RIL_3	Chr_10	18119228	18119231
RIL_3	Chr_10	18765102	18765105
RIL_3	Chr_10	21849907	21849910
RIL_3	Chr_10	21923711	21923714
RIL_3	Chr_10	22180693	22180696
RIL_3	Chr_10	22456938	22456941
RIL_3	Chr_10	22633307	22633310
RIL_3	Chr_10	22745427	22745430
RIL_3	Chr_10	22984171	22984174
RIL_3	Chr_11	714789	714792
RIL_3	Chr_11	1806984	1806987
RIL_3	Chr_11	2192350	2192353
RIL_3	Chr_11	3607038	3607041
RIL_3	Chr_11	3845770	3845773
RIL_3	Chr_11	3851784	3851787
RIL_3	Chr_11	4012274	4012277
RIL_3	Chr_11	4179065	4179068
RIL_3	Chr_11	4304943	4304946
RIL_3	Chr_11	6969695	6969698
RIL_3	Chr_11	7473249	7473252
RIL_3	Chr_11	7503885	7503888
RIL_3	Chr_11	8559327	8559330
RIL_3	Chr_11	9562049	9562052
RIL_3	Chr_11	11033106	11033109
RIL_3	Chr_11	13743296	13743299
RIL_3	Chr_11	15912660	15912663
RIL_3	Chr_11	16100811	16100814
RIL_3	Chr_11	16811327	16811330
RIL_3	Chr_11	17787653	17787656
RIL_3	Chr_11	17866690	17866693
RIL_3	Chr_11	18491843	18491846
RIL_3	Chr_11	19084256	19084259
RIL_3	Chr_11	19608180	19608183
RIL_3	Chr_11	19939293	19939296
RIL_3	Chr_11	20490424	20490427
RIL_3	Chr_11	21176363	21176366
RIL_3	Chr_11	21459183	21459186
RIL_3	Chr_11	22474608	22474611
RIL_3	Chr_11	22938097	22938100
RIL_3	Chr_11	24682791	24682794
RIL_3	Chr_11	25523875	25523878
RIL_3	Chr_11	26077403	26077406
RIL_3	Chr_11	28697815	28697818
RIL_3	Chr_11	28913813	28913816
RIL_3	Chr_12	336619	336622
RIL_3	Chr_12	2224377	2224380
RIL_3	Chr_12	3008613	3008616
RIL_3	Chr_12	4109145	4109148
RIL_3	Chr_12	5545730	5545733
RIL_3	Chr_12	5674959	5674962
RIL_3	Chr_12	7653854	7653857
RIL_3	Chr_12	16032691	16032694
RIL_3	Chr_12	19986497	19986500
RIL_3	Chr_12	23060351	23060354
RIL_3	Chr_12	24602234	24602237
RIL_3	Chr_12	25930863	25930866
RIL_3	Chr_12	26261132	26261135
RIL_3	Chr_12	26642869	26642872
RIL_4	Chr_1	174497	174500
RIL_4	Chr_1	214352	214355
RIL_4	Chr_1	316537	316540
RIL_4	Chr_1	1193504	1193507
RIL_4	Chr_1	1374936	1374939
RIL_4	Chr_1	2179875	2179878
RIL_4	Chr_1	2540053	2540056
RIL_4	Chr_1	3444991	3444994
RIL_4	Chr_1	3480371	3480374
RIL_4	Chr_1	3616725	3616728
RIL_4	Chr_1	3780848	3780851
RIL_4	Chr_1	3929764	3929767
RIL_4	Chr_1	4076463	4076466
RIL_4	Chr_1	4101859	4101862
RIL_4	Chr_1	4220009	4220012
RIL_4	Chr_1	5623713	5623716
RIL_4	Chr_1	5709001	5709004
RIL_4	Chr_1	6057238	6057241
RIL_4	Chr_1	6432233	6432236
RIL_4	Chr_1	6765966	6765969
RIL_4	Chr_1	6798864	6798867
RIL_4	Chr_1	8326624	8326627
RIL_4	Chr_1	13418286	13418289
RIL_4	Chr_1	15512723	15512726
RIL_4	Chr_1	16327643	16327646
RIL_4	Chr_1	19406444	19406447
RIL_4	Chr_1	20599334	20599337
RIL_4	Chr_1	21351850	21351853
RIL_4	Chr_1	21565699	21565702
RIL_4	Chr_1	24080499	24080502
RIL_4	Chr_1	24088701	24088704
RIL_4	Chr_1	24181479	24181482
RIL_4	Chr_1	24252949	24252952
RIL_4	Chr_1	25086304	25086307
RIL_4	Chr_1	25281770	25281773
RIL_4	Chr_1	25866208	25866211
RIL_4	Chr_1	26106793	26106796
RIL_4	Chr_1	26205753	26205756
RIL_4	Chr_1	27250493	27250496
RIL_4	Chr_1	28311525	28311528
RIL_4	Chr_1	28490064	28490067
RIL_4	Chr_1	29378591	29378594
RIL_4	Chr_1	29935735	29935738
RIL_4	Chr_1	30230312	30230315
RIL_4	Chr_1	30235962	30235965
RIL_4	Chr_1	31412431	31412434
RIL_4	Chr_1	32658454	32658457
RIL_4	Chr_1	32796501	32796504
RIL_4	Chr_1	33766058	33766061
RIL_4	Chr_1	33768016	33768019
RIL_4	Chr_1	34086311	34086314
RIL_4	Chr_1	34281435	34281438
RIL_4	Chr_1	34353553	34353556
RIL_4	Chr_1	34494348	34494351
RIL_4	Chr_1	34897488	34897491
RIL_4	Chr_1	35124101	35124104
RIL_4	Chr_1	35465444	35465447
RIL_4	Chr_1	35468649	35468652
RIL_4	Chr_1	35607598	35607601
RIL_4	Chr_1	36149920	36149923
RIL_4	Chr_1	36267658	36267661
RIL_4	Chr_1	36270510	36270513
RIL_4	Chr_1	36533847	36533850
RIL_4	Chr_1	37534439	37534442
RIL_4	Chr_1	37828360	37828363
RIL_4	Chr_1	37898357	37898360
RIL_4	Chr_1	38092037	38092040
RIL_4	Chr_1	38092621	38092624
RIL_4	Chr_1	38242705	38242708
RIL_4	Chr_1	38674211	38674214
RIL_4	Chr_1	38836859	38836862
RIL_4	Chr_1	38859875	38859878
RIL_4	Chr_1	38898351	38898354
RIL_4	Chr_1	39147393	39147396
RIL_4	Chr_1	39212319	39212322
RIL_4	Chr_1	39230662	39230665
RIL_4	Chr_1	39543337	39543340
RIL_4	Chr_1	39957256	39957259
RIL_4	Chr_1	40262215	40262218
RIL_4	Chr_1	40469771	40469774
RIL_4	Chr_1	40641753	40641756
RIL_4	Chr_1	40684504	40684507
RIL_4	Chr_1	40692631	40692634
RIL_4	Chr_1	40818574	40818577
RIL_4	Chr_1	40832861	40832864
RIL_4	Chr_1	41148510	41148513
RIL_4	Chr_1	41774920	41774923
RIL_4	Chr_1	41818258	41818261
RIL_4	Chr_1	41979187	41979190
RIL_4	Chr_1	42144077	42144080
RIL_4	Chr_1	42156580	42156583
RIL_4	Chr_1	42567727	42567730
RIL_4	Chr_1	42599828	42599831
RIL_4	Chr_1	42930249	42930252
RIL_4	Chr_1	43245260	43245263
RIL_4	Chr_2	223439	223442
RIL_4	Chr_2	913612	913615
RIL_4	Chr_2	1161810	1161813
RIL_4	Chr_2	1558387	1558390
RIL_4	Chr_2	1583546	1583549
RIL_4	Chr_2	2025375	2025378
RIL_4	Chr_2	3502596	3502599
RIL_4	Chr_2	3639030	3639033
RIL_4	Chr_2	4314534	4314537
RIL_4	Chr_2	4699554	4699557
RIL_4	Chr_2	4999904	4999907
RIL_4	Chr_2	6971212	6971215
RIL_4	Chr_2	7113419	7113422
RIL_4	Chr_2	7346135	7346138
RIL_4	Chr_2	7460592	7460595
RIL_4	Chr_2	8187916	8187919
RIL_4	Chr_2	8898159	8898162
RIL_4	Chr_2	9418869	9418872
RIL_4	Chr_2	10076666	10076669
RIL_4	Chr_2	12151564	12151567
RIL_4	Chr_2	12467699	12467702
RIL_4	Chr_2	13200713	13200716
RIL_4	Chr_2	13403987	13403990
RIL_4	Chr_2	14601852	14601855
RIL_4	Chr_2	15727561	15727564
RIL_4	Chr_2	18569682	18569685
RIL_4	Chr_2	18621511	18621514
RIL_4	Chr_2	18992357	18992360
RIL_4	Chr_2	19050841	19050844
RIL_4	Chr_2	19341459	19341462
RIL_4	Chr_2	19487219	19487222
RIL_4	Chr_2	19968187	19968190
RIL_4	Chr_2	20000329	20000332
RIL_4	Chr_2	20144822	20144825
RIL_4	Chr_2	20589716	20589719
RIL_4	Chr_2	20722278	20722281
RIL_4	Chr_2	21001167	21001170
RIL_4	Chr_2	21319933	21319936
RIL_4	Chr_2	21443359	21443362
RIL_4	Chr_2	21515952	21515955
RIL_4	Chr_2	22270894	22270897
RIL_4	Chr_2	22478976	22478979
RIL_4	Chr_2	23882556	23882559
RIL_4	Chr_2	24014617	24014620
RIL_4	Chr_2	24215958	24215961
RIL_4	Chr_2	24678984	24678987
RIL_4	Chr_2	24719793	24719796
RIL_4	Chr_2	25198354	25198357
RIL_4	Chr_2	25529868	25529871
RIL_4	Chr_2	25548874	25548877
RIL_4	Chr_2	25969391	25969394
RIL_4	Chr_2	26510354	26510357
RIL_4	Chr_2	26678339	26678342
RIL_4	Chr_2	26711781	26711784
RIL_4	Chr_2	26790988	26790991
RIL_4	Chr_2	27144972	27144975
RIL_4	Chr_2	27162234	27162237
RIL_4	Chr_2	27244609	27244612
RIL_4	Chr_2	27685184	27685187
RIL_4	Chr_2	28329975	28329978
RIL_4	Chr_2	28376799	28376802
RIL_4	Chr_2	28579143	28579146
RIL_4	Chr_2	28631102	28631105
RIL_4	Chr_2	28633939	28633942
RIL_4	Chr_2	28638356	28638359
RIL_4	Chr_2	28662451	28662454
RIL_4	Chr_2	28724475	28724478
RIL_4	Chr_2	28732622	28732625
RIL_4	Chr_2	28964838	28964841
RIL_4	Chr_2	29213871	29213874
RIL_4	Chr_2	29419163	29419166
RIL_4	Chr_2	29429218	29429221
RIL_4	Chr_2	29547914	29547917
RIL_4	Chr_2	29576699	29576702
RIL_4	Chr_2	30023134	30023137
RIL_4	Chr_2	30104996	30104999
RIL_4	Chr_2	30934394	30934397
RIL_4	Chr_2	31039790	31039793
RIL_4	Chr_2	31278020	31278023
RIL_4	Chr_2	31455300	31455303
RIL_4	Chr_2	31636376	31636379
RIL_4	Chr_2	31702279	31702282
RIL_4	Chr_2	31849506	31849509
RIL_4	Chr_2	32397173	32397176
RIL_4	Chr_2	32432992	32432995
RIL_4	Chr_2	32572257	32572260
RIL_4	Chr_2	32678686	32678689
RIL_4	Chr_2	32858535	32858538
RIL_4	Chr_2	32895943	32895946
RIL_4	Chr_2	33871068	33871071
RIL_4	Chr_2	34670529	34670532
RIL_4	Chr_2	35225799	35225802
RIL_4	Chr_2	35238925	35238928
RIL_4	Chr_2	35712070	35712073
RIL_4	Chr_3	180222	180225
RIL_4	Chr_3	198571	198574
RIL_4	Chr_3	202152	202155
RIL_4	Chr_3	399054	399057
RIL_4	Chr_3	511328	511331
RIL_4	Chr_3	982230	982233
RIL_4	Chr_3	1093463	1093466
RIL_4	Chr_3	1247287	1247290
RIL_4	Chr_3	1299650	1299653
RIL_4	Chr_3	1428678	1428681
RIL_4	Chr_3	1782927	1782930
RIL_4	Chr_3	2658579	2658580
RIL_4	Chr_3	2675911	2675914
RIL_4	Chr_3	2830198	2830201
RIL_4	Chr_3	3469627	3469630
RIL_4	Chr_3	3623526	3623529
RIL_4	Chr_3	3639998	3640001
RIL_4	Chr_3	3804369	3804372
RIL_4	Chr_3	3872633	3872642
RIL_4	Chr_3	4256886	4256889
RIL_4	Chr_3	4256943	4256946
RIL_4	Chr_3	4669156	4669159
RIL_4	Chr_3	4750879	4750882
RIL_4	Chr_3	4820855	4820858
RIL_4	Chr_3	5135976	5135979
RIL_4	Chr_3	5907615	5907618
RIL_4	Chr_3	6139873	6139876
RIL_4	Chr_3	6227232	6227235
RIL_4	Chr_3	7688961	7688964
RIL_4	Chr_3	8458040	8458043
RIL_4	Chr_3	8558948	8558951
RIL_4	Chr_3	9827833	9827836
RIL_4	Chr_3	9946170	9946173
RIL_4	Chr_3	10676838	10676841
RIL_4	Chr_3	11281617	11281620
RIL_4	Chr_3	11616933	11616936
RIL_4	Chr_3	12158053	12158056
RIL_4	Chr_3	13172075	13172078
RIL_4	Chr_3	13281743	13281746
RIL_4	Chr_3	13319068	13319071
RIL_4	Chr_3	13683978	13683981
RIL_4	Chr_3	14597026	14597029
RIL_4	Chr_3	15487800	15487803
RIL_4	Chr_3	15603450	15603453
RIL_4	Chr_3	15698485	15698488
RIL_4	Chr_3	16222139	16222142
RIL_4	Chr_3	16311226	16311229
RIL_4	Chr_3	16734084	16734087
RIL_4	Chr_3	17195959	17195962
RIL_4	Chr_3	17267495	17267498
RIL_4	Chr_3	17269652	17269655
RIL_4	Chr_3	18117564	18117567
RIL_4	Chr_3	18768076	18768079
RIL_4	Chr_3	19174820	19174823
RIL_4	Chr_3	23499675	23499678
RIL_4	Chr_3	23970340	23970343
RIL_4	Chr_3	23992038	23992041
RIL_4	Chr_3	24198725	24198728
RIL_4	Chr_3	24753651	24753654
RIL_4	Chr_3	25060710	25060713
RIL_4	Chr_3	26467326	26467329
RIL_4	Chr_3	27853006	27853009
RIL_4	Chr_3	28157750	28157753
RIL_4	Chr_3	28268373	28268376
RIL_4	Chr_3	28470308	28470311
RIL_4	Chr_3	28519793	28519796
RIL_4	Chr_3	29574402	29574405
RIL_4	Chr_3	29834343	29834346
RIL_4	Chr_3	30058248	30058251
RIL_4	Chr_3	30066269	30066272
RIL_4	Chr_3	30613089	30613092
RIL_4	Chr_3	31848096	31848099
RIL_4	Chr_3	32923406	32923409
RIL_4	Chr_3	33130124	33130127
RIL_4	Chr_3	34051044	34051047
RIL_4	Chr_3	34459323	34459326
RIL_4	Chr_3	34459499	34459502
RIL_4	Chr_3	34570540	34570543
RIL_4	Chr_3	34592405	34592408
RIL_4	Chr_3	35141440	35141443
RIL_4	Chr_4	263571	263574
RIL_4	Chr_4	476045	476048
RIL_4	Chr_4	1914395	1914398
RIL_4	Chr_4	2030407	2030410
RIL_4	Chr_4	2471257	2471260
RIL_4	Chr_4	5127639	5127642
RIL_4	Chr_4	5158212	5158215
RIL_4	Chr_4	11379279	11379282
RIL_4	Chr_4	11690712	11690715
RIL_4	Chr_4	13471890	13471893
RIL_4	Chr_4	15070774	15070777
RIL_4	Chr_4	18566523	18566526
RIL_4	Chr_4	18966180	18966183
RIL_4	Chr_4	19359151	19359154
RIL_4	Chr_4	19471781	19471784
RIL_4	Chr_4	19922772	19922775
RIL_4	Chr_4	19999251	19999254
RIL_4	Chr_4	20249931	20249934
RIL_4	Chr_4	20660225	20660228
RIL_4	Chr_4	21600766	21600769
RIL_4	Chr_4	21673100	21673103
RIL_4	Chr_4	21998763	21998766
RIL_4	Chr_4	23198999	23199002
RIL_4	Chr_4	23439375	23439378
RIL_4	Chr_4	23551668	23551671
RIL_4	Chr_4	23571129	23571132
RIL_4	Chr_4	23625773	23625776
RIL_4	Chr_4	24208720	24208723
RIL_4	Chr_4	24285199	24285202
RIL_4	Chr_4	24921463	24921466
RIL_4	Chr_4	25029909	25029912
RIL_4	Chr_4	26020116	26020119
RIL_4	Chr_4	26222793	26222796
RIL_4	Chr_4	26226575	26226578
RIL_4	Chr_4	26908702	26908705
RIL_4	Chr_4	26970052	26970055
RIL_4	Chr_4	26982347	26982350
RIL_4	Chr_4	27475744	27475747
RIL_4	Chr_4	27543619	27543622
RIL_4	Chr_4	28289922	28289925
RIL_4	Chr_4	28739796	28739799
RIL_4	Chr_4	28903395	28903398
RIL_4	Chr_4	29080837	29080840
RIL_4	Chr_4	29218324	29218327
RIL_4	Chr_4	29287039	29287042
RIL_4	Chr_4	29603862	29603865
RIL_4	Chr_4	29639098	29639101
RIL_4	Chr_4	29870752	29870755
RIL_4	Chr_4	29941294	29941297
RIL_4	Chr_4	30320687	30320690
RIL_4	Chr_4	30513996	30513999
RIL_4	Chr_4	31387730	31387733
RIL_4	Chr_4	31674845	31674848
RIL_4	Chr_4	31677001	31677004
RIL_4	Chr_4	31710773	31710776
RIL_4	Chr_4	31997419	31997422
RIL_4	Chr_4	32326934	32326937
RIL_4	Chr_4	33017280	33017283
RIL_4	Chr_4	33094033	33094036
RIL_4	Chr_4	33164751	33164754
RIL_4	Chr_4	33507342	33507345
RIL_4	Chr_4	33861549	33861552
RIL_4	Chr_4	34363917	34363920
RIL_4	Chr_4	34374172	34374175
RIL_4	Chr_4	35045349	35045352
RIL_4	Chr_4	35244613	35244616
RIL_4	Chr_5	226599	226602
RIL_4	Chr_5	646580	646583
RIL_4	Chr_5	772693	772696
RIL_4	Chr_5	938989	938992
RIL_4	Chr_5	1441038	1441041
RIL_4	Chr_5	2289996	2289999
RIL_4	Chr_5	3759006	3759009
RIL_4	Chr_5	4164884	4164887
RIL_4	Chr_5	4248931	4248934
RIL_4	Chr_5	4249077	4249080
RIL_4	Chr_5	4691090	4691093
RIL_4	Chr_5	5370455	5370458
RIL_4	Chr_5	5809340	5809343
RIL_4	Chr_5	6164427	6164430
RIL_4	Chr_5	6840756	6840759
RIL_4	Chr_5	13760182	13760185
RIL_4	Chr_5	14154609	14154612
RIL_4	Chr_5	14625557	14625560
RIL_4	Chr_5	14652034	14652037
RIL_4	Chr_5	14654627	14654630
RIL_4	Chr_5	14878346	14878349
RIL_4	Chr_5	14878711	14878714
RIL_4	Chr_5	15210312	15210315
RIL_4	Chr_5	15213008	15213011
RIL_4	Chr_5	15488459	15488462
RIL_4	Chr_5	15586257	15586260
RIL_4	Chr_5	15698448	15698451
RIL_4	Chr_5	16355425	16355428
RIL_4	Chr_5	16364135	16364138
RIL_4	Chr_5	16615708	16615711
RIL_4	Chr_5	16788403	16788406
RIL_4	Chr_5	17697456	17697459
RIL_4	Chr_5	19143338	19143341
RIL_4	Chr_5	19728612	19728615
RIL_4	Chr_5	19873231	19873234
RIL_4	Chr_5	20301998	20302001
RIL_4	Chr_5	20563603	20563606
RIL_4	Chr_5	20833963	20833966
RIL_4	Chr_5	21321063	21321066
RIL_4	Chr_5	21678134	21678137
RIL_4	Chr_5	22645235	22645238
RIL_4	Chr_5	23257990	23257993
RIL_4	Chr_5	23950470	23950473
RIL_4	Chr_5	24270069	24270072
RIL_4	Chr_5	24356896	24356899
RIL_4	Chr_5	27073211	27073214
RIL_4	Chr_5	27123801	27123804
RIL_4	Chr_5	27177269	27177272
RIL_4	Chr_5	28030428	28030431
RIL_4	Chr_5	28151163	28151166
RIL_4	Chr_5	28876021	28876024
RIL_4	Chr_5	28878788	28878791
RIL_4	Chr_5	28927630	28927633
RIL_4	Chr_5	29589710	29589713
RIL_4	Chr_6	807578	807581
RIL_4	Chr_6	844778	844781
RIL_4	Chr_6	986513	986516
RIL_4	Chr_6	2035334	2035337
RIL_4	Chr_6	2856378	2856381
RIL_4	Chr_6	3811309	3811312
RIL_4	Chr_6	4093155	4093158
RIL_4	Chr_6	4729736	4729739
RIL_4	Chr_6	5711664	5711667
RIL_4	Chr_6	6151041	6151044
RIL_4	Chr_6	6356701	6356704
RIL_4	Chr_6	6521724	6521727
RIL_4	Chr_6	6848915	6848918
RIL_4	Chr_6	7690781	7690784
RIL_4	Chr_6	8027977	8027980
RIL_4	Chr_6	8042612	8042615
RIL_4	Chr_6	8316573	8316576
RIL_4	Chr_6	8356633	8356636
RIL_4	Chr_6	10089991	10089994
RIL_4	Chr_6	10360942	10360945
RIL_4	Chr_6	11558694	11558697
RIL_4	Chr_6	14196448	14196451
RIL_4	Chr_6	14533007	14533010
RIL_4	Chr_6	14790332	14790335
RIL_4	Chr_6	17106305	17106308
RIL_4	Chr_6	18971561	18971564
RIL_4	Chr_6	20681296	20681299
RIL_4	Chr_6	20717706	20717709
RIL_4	Chr_6	21010524	21010527
RIL_4	Chr_6	21359906	21359909
RIL_4	Chr_6	22646014	22646017
RIL_4	Chr_6	23126473	23126476
RIL_4	Chr_6	23535333	23535336
RIL_4	Chr_6	24358871	24358874
RIL_4	Chr_6	24594638	24594641
RIL_4	Chr_6	24736787	24736790
RIL_4	Chr_6	25002505	25002508
RIL_4	Chr_6	25061785	25061788
RIL_4	Chr_6	25696736	25696739
RIL_4	Chr_6	26084878	26084881
RIL_4	Chr_6	26417517	26417520
RIL_4	Chr_6	26597722	26597725
RIL_4	Chr_6	26792258	26792261
RIL_4	Chr_6	27371006	27371009
RIL_4	Chr_6	27476863	27476866
RIL_4	Chr_6	27840590	27840593
RIL_4	Chr_6	29405403	29405406
RIL_4	Chr_6	30049592	30049595
RIL_4	Chr_6	30293898	30293901
RIL_4	Chr_6	30450785	30450788
RIL_4	Chr_6	30826049	30826052
RIL_4	Chr_7	1246394	1246397
RIL_4	Chr_7	3259975	3259978
RIL_4	Chr_7	3580864	3580867
RIL_4	Chr_7	3851195	3851198
RIL_4	Chr_7	3981857	3981860
RIL_4	Chr_7	7541939	7541942
RIL_4	Chr_7	8541854	8541857
RIL_4	Chr_7	10226508	10226511
RIL_4	Chr_7	16258988	16258991
RIL_4	Chr_7	18616401	18616404
RIL_4	Chr_7	19446274	19446277
RIL_4	Chr_7	20204537	20204540
RIL_4	Chr_7	20205014	20205017
RIL_4	Chr_7	20615707	20615710
RIL_4	Chr_7	21376224	21376227
RIL_4	Chr_7	21402839	21402842
RIL_4	Chr_7	21784297	21784300
RIL_4	Chr_7	22060084	22060087
RIL_4	Chr_7	22677730	22677733
RIL_4	Chr_7	22679546	22679549
